tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,averageRating,numVotes
tt0060178,tvSpecial,The Bob Hope Vietnam Christmas Show,The Bob Hope Vietnam Christmas Show,0,1966,\N,\N,"Comedy,Documentary,Music",8.2,48
tt0075437,tvSpecial,Doug Henning's World of Magic,Doug Henning's World of Magic,0,1976,\N,60,"Family,Fantasy",7.7,19
tt0080201,tvSpecial,"Boom Boom, Out Go the Lights","Boom Boom, Out Go the Lights",0,1981,\N,\N,\N,6.5,26
tt0083646,tvSpecial,The Mondo Beyondo Show,The Mondo Beyondo Show,0,1988,\N,60,"Comedy,Music",7.9,102
tt0085474,tvSpecial,Eddie Murphy: Delirious,Eddie Murphy: Delirious,0,1983,\N,69,Comedy,8.1,18745
tt0085497,tvSpecial,EPCOT Center: The Opening Celebration,EPCOT Center: The Opening Celebration,0,1982,\N,50,"Comedy,Family,Music",7.3,88
tt0086194,tvSpecial,Richard Pryor... Here and Now,Richard Pryor... Here and Now,0,1983,\N,83,"Comedy,Documentary",7.2,2488
tt0089376,tvSpecial,The Joe Piscopo Special,The Joe Piscopo Special,0,1984,\N,60,"Comedy,Music",6.4,62
tt0089918,tvSpecial,Richard Pryor: Live and Smokin',Richard Pryor: Live and Smokin',0,1971,\N,48,Comedy,6.4,1180
tt0092990,tvSpecial,An Evening with Bobcat Goldthwait: Share the Warmth,An Evening with Bobcat Goldthwait: Share the Warmth,0,1987,\N,55,"Comedy,Documentary",7.5,110
tt0093882,tvSpecial,On Location: The Roseanne Barr Show,On Location: The Roseanne Barr Show,0,1987,\N,60,Comedy,6.6,71
tt0094634,tvSpecial,An All-Star Toast to the Improv,An All-Star Toast to the Improv,0,1988,\N,65,Comedy,7.2,70
tt0095838,tvSpecial,Paul Reiser: Out on a Whim,Paul Reiser: Out on a Whim,0,1987,\N,60,"Adventure,Comedy,Romance",5.2,57
tt0097065,tvSpecial,Circus of the Stars #14,Circus of the Stars #14,0,1989,\N,\N,"Documentary,Family",6.4,109
tt0097181,tvSpecial,Pink Floyd: Delicate Sound of Thunder,Pink Floyd: Delicate Sound of Thunder,0,1989,\N,100,"Documentary,Music",8.4,1261
tt0097878,tvSpecial,Billy Crystal: Midnight Train to Moscow,Midnight Train to Moscow,0,1989,\N,72,"Comedy,Documentary",7.1,69
tt0100089,tvSpecial,Madonna: Blond Ambition World Tour Live,Madonna: Blond Ambition World Tour Live,0,1990,\N,112,"Documentary,Music",8.9,945
tt0103999,tvSpecial,The Freddie Mercury Tribute: Concert for AIDS Awareness,The Freddie Mercury Tribute: Concert for AIDS Awareness,0,1992,\N,175,"Documentary,Music",8.7,1773
tt0107470,tvSpecial,MMC in Concert,MMC in Concert,0,1993,\N,\N,\N,7.1,84
tt0108203,tvSpecial,John Leguizamo: Spic-O-Rama,John Leguizamo: Spic-O-Rama,0,1993,\N,56,Comedy,8.2,154
tt0110533,tvSpecial,Miss Universe Pageant,Miss Universe Pageant,0,1994,\N,\N,"Documentary,Family,Reality-TV",6.7,38
tt0110758,tvSpecial,Pink Floyd: P. U. L. S. E. Live at Earls Court,Pink Floyd: P. U. L. S. E. Live at Earls Court,0,1994,\N,145,"Documentary,Music",9.2,5324
tt0111109,tvSpecial,Peter Gabriel's Secret World,Secret World Live,0,1994,\N,102,"Documentary,Music",8.6,727
tt0112429,tvSpecial,BNN: K.R.S.T.M.S,BNN: K.R.S.T.M.S,0,1995,\N,\N,Comedy,8.0,6
tt0112456,tvSpecial,Barbra: The Concert,Barbra: The Concert,0,1994,\N,125,Music,8.4,540
tt0112707,tvSpecial,A Comedy Salute to Andy Kaufman,A Comedy Salute to Andy Kaufman,0,1995,\N,44,"Comedy,Documentary",6.4,119
tt0114453,tvSpecial,Sinatra: 80 Years My Way,Sinatra: 80 Years My Way,0,1995,\N,120,"Documentary,Music",7.9,110
tt0115187,tvSpecial,"The Good, the Bad & the Beautiful","The Good, the Bad & the Beautiful",0,1996,\N,95,Documentary,6.6,154
tt0115371,tvSpecial,State of the Union: Undressed,State of the Union: Undressed,0,1996,\N,75,\N,4.5,22
tt0115720,tvSpecial,Bob Hope: Laughing with the Presidents,Bob Hope: Laughing with the Presidents,0,1996,\N,46,"Comedy,Documentary",7.5,54
tt0115745,tvSpecial,UFC VII: Brawl in Buffalo,UFC VII: Brawl in Buffalo,0,1995,\N,\N,Sport,7.4,184
tt0115894,tvSpecial,Christmas in Washington,Christmas in Washington,0,1996,\N,\N,Music,5.1,29
tt0115910,tvSpecial,UFC VI: Clash of the Titans,UFC VI: Clash of the Titans,0,1995,\N,114,Sport,7.8,234
tt0116891,tvSpecial,Listening to You: The Who at the Isle of Wight 1970,Listening to You: The Who at the Isle of Wight 1970,0,1998,\N,85,Music,8.3,529
tt0118703,tvSpecial,Diva Las Vegas,Bette Midler in Concert: Diva Las Vegas,0,1997,\N,125,"Documentary,Music",8.8,265
tt0118723,tvSpecial,Bill Clinton: Rock & Roll President,Bill Clinton: Rock & Roll President,0,1997,\N,\N,Music,4.7,38
tt0119254,tvSpecial,Happy Birthday Elizabeth: A Celebration of Life,Happy Birthday Elizabeth: A Celebration of Life,0,1997,\N,\N,Biography,7.5,198
tt0119611,tvSpecial,Manitoba Flood Relief Concert,Manitoba Flood Relief Concert,0,1997,\N,180,\N,8.7,15
tt0123073,tvSpecial,Fleetwood Mac: The Dance,Fleetwood Mac: The Dance,0,1997,\N,90,"Documentary,Music",8.7,820
tt0123086,tvSpecial,Garth Live from Central Park,Garth Live from Central Park,0,1997,\N,90,Music,8.5,154
tt0123369,tvSpecial,20 Years of Comedy on HBO,20 Years of Comedy on HBO,0,1995,\N,\N,"Comedy,Documentary",7.2,73
tt0123382,tvSpecial,Annie Lennox... In the Park,Annie Lennox... In the Park,0,1996,\N,\N,Music,8.8,56
tt0123794,tvSpecial,Dennis Miller: Citizen Arcane,Dennis Miller: Citizen Arcane,0,1996,\N,56,"Comedy,Documentary",6.0,97
tt0123801,tvSpecial,Greatest Hits on Ice,Greatest Hits on Ice,0,1994,\N,\N,"Family,Fantasy,Music",8.2,31
tt0123815,tvSpecial,Eagles: Hell Freezes Over,Eagles: Hell Freezes Over,0,1994,\N,100,"Documentary,Music",8.5,1173
tt0123839,tvSpecial,For Our Children: The Concert,For Our Children: The Concert,0,1993,\N,\N,"Family,Music",7.6,43
tt0123926,tvSpecial,John Tesh Live at Red Rocks,John Tesh Live at Red Rocks,0,1995,\N,\N,"Documentary,Music",7.8,24
tt0123988,tvSpecial,The Magic of David Copperfield XVI: Unexplained Forces,The Magic of David Copperfield XVI: Unexplained Forces,0,1995,\N,47,"Comedy,Family,Fantasy",6.9,63
tt0124024,tvSpecial,Neil Diamond: Under a Tennessee Moon,Neil Diamond: Under a Tennessee Moon,0,1996,\N,\N,"Documentary,Music",7.2,31
tt0124047,tvSpecial,Pavarotti on Miami Beach,Pavarotti on Miami Beach,0,1996,\N,\N,Music,5.8,10
tt0124122,tvSpecial,Sinatra Duets,Sinatra Duets,0,1994,\N,\N,Music,8.3,29
tt0124136,tvSpecial,The Sound of Julie Andrews,The Sound of Julie Andrews,0,1995,\N,\N,Music,9.2,36
tt0127356,tvSpecial,"The Who Live, Featuring the Rock Opera Tommy","The Who Live, Featuring the Rock Opera Tommy",0,1989,\N,135,"Documentary,Music",8.4,85
tt0127602,tvSpecial,In Concert at the Met,In Concert at the Met,0,1984,\N,210,Music,9.5,17
tt0127689,tvSpecial,Montana Christmas Skies,Montana Christmas Skies,0,1991,\N,47,Music,8.1,45
tt0128042,tvSpecial,Jasper Carrott: American Carrott,Jasper Carrott: American Carrott,0,1985,\N,65,Comedy,5.7,11
tt0131475,tvSpecial,Mastercard Masters of Music Concert for the Prince's Trust,Mastercard Masters of Music Concert for the Prince's Trust,0,1996,\N,60,"Documentary,Music",9.1,29
tt0131626,tvSpecial,"Unauthorized Biography: Milo, Death of a Supermodel","Unauthorized Biography: Milo, Death of a Supermodel",0,1997,\N,30,"Comedy,Short",4.5,21
tt0138957,tvSpecial,Beyond the Fringe,Beyond the Fringe,0,1964,\N,66,"Comedy,Documentary",7.8,182
tt0139793,tvSpecial,The Please Watch the Jon Lovitz Special,The Please Watch the Jon Lovitz Special,0,1992,\N,30,Comedy,6.9,25
tt0139811,tvSpecial,Paul Reiser: 3 1/2 Blocks from Home,Paul Reiser: 3 1/2 Blocks from Home,0,1991,\N,\N,"Comedy,Documentary,Romance",8.1,24
tt0141799,tvSpecial,Saltimbanco,Saltimbanco,0,1997,\N,56,"Family,Musical",7.5,306
tt0144172,tvSpecial,Dolly in Concert,Dolly in Concert,0,1983,\N,80,"Documentary,Music",8.8,47
tt0144173,tvSpecial,Dolly & Carol in Nashville,Dolly & Carol in Nashville,0,1979,\N,60,"Comedy,Music",8.9,24
tt0144268,tvSpecial,Kenny Rogers and Dolly Parton Together,Kenny Rogers and Dolly Parton Together,0,1985,\N,\N,Music,8.3,47
tt0145489,tvSpecial,Pat Condell: Stand and Deliver,Pat Condell: Stand and Deliver,0,1998,\N,100,Documentary,6.9,35
tt0148538,tvSpecial,Nothin' Goes Right,Nothin' Goes Right,0,1988,\N,83,Comedy,7.4,169
tt0150324,tvSpecial,Good Old Days,Good Old Days,0,1977,\N,120,Music,8.8,13
tt0152183,tvSpecial,Bill Hicks: Revelations,Bill Hicks: Revelations,0,1993,\N,57,"Comedy,Documentary",8.4,3265
tt0154262,tvSpecial,Bugs Bunny's Bustin' Out All Over,Bugs Bunny's Bustin' Out All Over,0,1980,\N,30,"Animation,Comedy,Family",6.7,256
tt0155574,tvSpecial,Bugs vs. Daffy: Battle of the Music Video Stars,Bugs vs. Daffy: Battle of the Music Video Stars,0,1988,\N,24,"Animation,Comedy,Family",6.4,93
tt0155624,tvSpecial,Christmas in Washington,Christmas in Washington,0,1997,\N,\N,"Family,Music",7.5,13
tt0156025,tvSpecial,Rolling Stones: Voodoo Lounge,Rolling Stones: Voodoo Lounge,0,1995,\N,94,"Documentary,Music",7.6,120
tt0156732,tvSpecial,Latino Laugh Festival,Latino Laugh Festival,0,1997,\N,\N,Comedy,4.4,26
tt0158687,tvSpecial,Jerry Seinfeld: Stand-Up Confidential,Jerry Seinfeld: Stand-Up Confidential,0,1987,\N,55,Comedy,6.5,249
tt0158874,tvSpecial,Queen Live at Wembley '86,Queen Live at Wembley '86,0,1986,\N,300,"Documentary,Music",9.1,2778
tt0159122,tvSpecial,What's Right with America,What's Right with America,0,1997,\N,\N,"Drama,Fantasy,Sci-Fi",7.7,32
tt0159546,tvSpecial,The Magic of David Copperfield XII: The Niagara Falls Challenge,The Magic of David Copperfield XII: The Niagara Falls Challenge,0,1990,\N,48,"Comedy,Family,Fantasy",6.5,74
tt0159547,tvSpecial,The Magic of David Copperfield XIII: Mystery on the Orient Express,The Magic of David Copperfield XIII: Mystery on the Orient Express,0,1991,\N,49,"Comedy,Documentary,Family",7.1,68
tt0159548,tvSpecial,The Magic of David Copperfield XIV: Flying - Live the Dream,The Magic of David Copperfield XIV: Flying - Live the Dream,0,1992,\N,49,"Comedy,Family,Fantasy",7.7,70
tt0159549,tvSpecial,The Magic of David Copperfield XV: Fires of Passion,The Magic of David Copperfield XV: Fires of Passion,0,1993,\N,48,"Comedy,Family,Fantasy",7.9,50
tt0162254,tvSpecial,Rock for Kampuchea,Rock for Kampuchea,0,1983,\N,72,Music,8.1,25
tt0163176,tvSpecial,The Real World Reunion,The Real World Reunion,0,1996,\N,75,Reality-TV,6.2,102
tt0163186,tvSpecial,Rowan Atkinson Live,Rowan Atkinson Live,0,1992,\N,55,"Comedy,Documentary",8.3,3010
tt0164066,tvSpecial,Joys!,Joys!,0,1976,\N,90,"Comedy,Mystery",6.6,85
tt0164582,tvSpecial,FDR: A One Man Show,FDR: A One Man Show,0,1987,\N,30,"Biography,Comedy",7.5,191
tt0165606,tvSpecial,AMC Salute to Film Noir,AMC Salute to Film Noir,0,1997,\N,\N,Music,6.5,9
tt0165651,tvSpecial,Blue Suede Shoes: Ballet Rocks!,Blue Suede Shoes: Ballet Rocks!,0,1997,\N,\N,Music,9.1,13
tt0165787,tvSpecial,The Residents: Freak Show in Prague,The Residents: Freak Show in Prague,0,1996,\N,108,"Music,Musical",8.7,9
tt0166009,tvSpecial,Variety and Virtuosity: American Ballet Theatre Now,Variety and Virtuosity: American Ballet Theatre Now,0,1998,\N,83,Music,8.6,25
tt0166065,tvSpecial,'Weird Al' Yankovic: There's No Going Home,'Weird Al' Yankovic: There's No Going Home,0,1996,\N,56,"Comedy,Music",8.9,74
tt0166281,tvSpecial,'N Sync in Concert,'N Sync in Concert,0,1998,\N,\N,Music,6.4,110
tt0166301,tvSpecial,Orson Welles and People,Orson Welles and People,0,1956,\N,27,"Short,Talk-Show",6.9,33
tt0167171,tvSpecial,Future Flight,Future Flight,0,1987,\N,\N,\N,8.7,13
tt0167797,tvSpecial,Blue Öyster Cult: Live 1976,Blue Öyster Cult: Live 1976,0,1976,\N,86,Music,7.7,42
tt0167807,tvSpecial,Broadway at the Hollywood Bowl,Broadway at the Hollywood Bowl,0,1994,\N,114,Music,9.0,46
tt0167861,tvSpecial,Céline Dion: The Colour of My Love Concert,Céline Dion: The Colour of My Love Concert,0,1993,\N,60,Music,7.5,90
tt0167923,tvSpecial,Elvis: Aloha from Hawaii,Elvis: Aloha from Hawaii,0,1973,\N,87,"Documentary,Music",8.5,1707
tt0167929,tvSpecial,An Evening with Lena Horne,An Evening with Lena Horne,0,1994,\N,\N,Music,8.1,10
tt0168015,tvSpecial,John Denver: The Wildlife Concert,John Denver: The Wildlife Concert,0,1995,\N,110,"Documentary,Music",8.6,138
tt0168016,tvSpecial,John Fogerty: Premonition Concert,John Fogerty: Premonition Concert,0,1998,\N,\N,Music,8.7,120
tt0168024,tvSpecial,Kenny Loggins: Outside from the Redwoods,Kenny Loggins: Outside from the Redwoods,0,1994,\N,81,Music,7.9,32
tt0168052,tvSpecial,Madonna: The Girlie Show - Live Down Under,Madonna: The Girlie Show - Live Down Under,0,1993,\N,120,"Documentary,Music",8.5,1219
tt0168062,tvSpecial,In the Spotlight: Mary Chapin Carpenter,In the Spotlight: Mary Chapin Carpenter,0,1995,\N,88,Music,8.8,27
tt0168459,tvSpecial,The Diceman Cometh,The Diceman Cometh,0,1989,\N,56,"Comedy,Documentary",7.2,423
tt0168963,tvSpecial,Live at Knebworth,Live at Knebworth,0,1990,\N,180,"Documentary,Music",7.9,94
tt0169104,tvSpecial,Carreras Domingo Pavarotti in Concert,Carreras Domingo Pavarotti in Concert,0,1990,\N,86,Music,9.1,181
tt0169511,tvSpecial,What's Alan Watching?,What's Alan Watching?,0,1989,\N,60,Comedy,6.3,133
tt0173582,tvSpecial,The Orson Welles Show,The Orson Welles Show,0,1979,\N,74,Talk-Show,7.0,85
tt0173613,tvSpecial,The 5th Dimension Traveling Sunshine Show,The 5th Dimension Traveling Sunshine Show,0,1971,\N,60,"Comedy,Music",7.5,18
tt0173955,tvSpecial,Kenny Rogers and the First Edition: Rollin' on the River,Kenny Rogers and the First Edition: Rollin' on the River,0,1971,\N,48,"Comedy,Music",8.1,14
tt0174154,tvSpecial,Raquel,Raquel,0,1970,\N,48,"Comedy,Music",6.4,119
tt0174666,tvSpecial,John Leguizamo: Freak,John Leguizamo: Freak,0,1998,\N,89,"Biography,Comedy",8.1,1233
tt0176314,tvSpecial,Walt Disney World Inside Out,Walt Disney World Inside Out,0,1995,\N,59,"Family,Reality-TV",9.1,51
tt0177323,tvSpecial,Alan Davies: Urban Trauma,Alan Davies: Urban Trauma,0,1998,\N,50,"Comedy,Documentary",7.3,99
tt0179251,tvSpecial,Jim Davidson: So Far,Jim Davidson: So Far,0,1998,\N,\N,Comedy,5.4,9
tt0179491,tvSpecial,A Tribute to Stevie Ray Vaughan,A Tribute to Stevie Ray Vaughan,0,1996,\N,80,Music,8.4,116
tt0179500,tvSpecial,Vadertje langbeen,Vadertje langbeen,0,1964,\N,\N,Musical,8.5,6
tt0179651,tvSpecial,Around the Beatles,Around the Beatles,0,1964,\N,52,Comedy,8.2,61
tt0179846,tvSpecial,"Hey, Mr. Producer! The Musical World of Cameron Mackintosh","Hey, Mr. Producer! The Musical World of Cameron Mackintosh",0,1998,\N,164,"Biography,Documentary,Music",8.7,387
tt0179944,tvSpecial,Live from the Lighthouse,Live from the Lighthouse,0,1998,\N,200,Comedy,4.0,42
tt0180176,tvSpecial,Smash Hits Poll Winners Party 1998,Smash Hits Poll Winners Party 1998,0,1998,\N,\N,Music,6.6,109
tt0180300,tvSpecial,Weddings of a Lifetime,Weddings of a Lifetime,0,1995,\N,\N,Reality-TV,5.8,33
tt0180561,tvSpecial,Bob Hope Winterfest Christmas Show,Bob Hope Winterfest Christmas Show,0,1987,\N,60,Family,8.3,538
tt0180965,tvSpecial,The Rolling Stones: Bridges to Babylon Tour '97-98,The Rolling Stones: Bridges to Babylon Tour '97-98,0,1997,\N,120,"Documentary,Music",7.9,337
tt0181200,tvSpecial,Bernard Manning in Las Vegas,Bernard Manning in Las Vegas,0,1978,\N,\N,"Comedy,Documentary",6.3,11
tt0181743,tvSpecial,Our World,Our World,0,1967,\N,120,"Documentary,Music,News",7.8,45
tt0183531,tvSpecial,Movin' with Nancy,Movin' with Nancy,0,1967,\N,60,Music,7.5,267
tt0184458,tvSpecial,Farm Aid '96,Farm Aid '96,0,1996,\N,\N,Music,8.5,11
tt0184947,tvSpecial,This Is Michael Bolton,This Is Michael Bolton,0,1994,\N,86,Music,5.9,13
tt0185061,tvSpecial,An Easter Story,An Easter Story,0,1983,\N,28,Family,6.0,26
tt0185297,tvSpecial,Electric Light Orchestra: Live at Wembley,Electric Light Orchestra: 'Out of the Blue' Tour Live at Wembley,0,1978,\N,62,Music,7.7,144
tt0185948,tvSpecial,The Boys from Syracuse,The Boys from Syracuse,0,1986,\N,\N,"Comedy,Musical,Romance",7.3,26
tt0188074,tvSpecial,The Music of Lennon & McCartney,The Music of Lennon & McCartney,0,1965,\N,55,"Documentary,Music",8.4,71
tt0189176,tvSpecial,Ute Lemper Sings Kurt Weill,Ute Lemper chante Kurt Weill,0,1992,\N,100,Music,8.8,60
tt0189377,tvSpecial,Billy Connolly: An Audience with Billy Connolly,Billy Connolly: An Audience with Billy Connolly,0,1985,\N,60,Comedy,8.3,553
tt0190872,tvSpecial,WCW/NWO Fall Brawl: War Games,WCW/NWO Fall Brawl: War Games,0,1998,\N,180,Sport,5.1,139
tt0190883,tvSpecial,Winter Break,Winter Break,0,1999,\N,60,Music,8.2,122
tt0191248,tvSpecial,Newman and Baddiel: Live and in Pieces,Newman and Baddiel: Live and in Pieces,0,1993,\N,67,"Comedy,Documentary",7.8,30
tt0191992,tvSpecial,Eric Clapton: 24 Nights,Eric Clapton: 24 Nights,0,1991,\N,90,"Documentary,Music",8.2,146
tt0192041,tvSpecial,Frank Sinatra: The Main Event,Frank Sinatra: The Main Event,0,1974,\N,50,"Documentary,Music",7.9,115
tt0193001,tvSpecial,The Beat of the Brass,The Beat of the Brass,0,1968,\N,52,Music,9.1,33
tt0193330,tvSpecial,Monte Carlo: C'est La Rose,Monte Carlo: C'est La Rose,0,1968,\N,60,Documentary,7.3,15
tt0193387,tvSpecial,Paul Merton Live at the Palladium,Paul Merton Live at the Palladium,0,1994,\N,78,Comedy,7.6,20
tt0193628,tvSpecial,"With Love, Sophia","With Love, Sophia",0,1967,\N,52,"Comedy,Musical",8.3,19
tt0194613,tvSpecial,The Julie Andrews Show,The Julie Andrews Show,0,1965,\N,60,\N,8.8,57
tt0194922,tvSpecial,Gold and Silver Gala with Placido Domingo,Gold and Silver Gala with Placido Domingo,0,1996,\N,90,Music,8.0,19
tt0194936,tvSpecial,Help Save Planet Earth,Help Save Planet Earth,0,1990,\N,71,\N,6.2,25
tt0194989,tvSpecial,John Denver and the Muppets: A Christmas Together,John Denver and the Muppets: A Christmas Together,0,1979,\N,50,"Comedy,Family,Music",7.7,1004
tt0195026,tvSpecial,Lily: Sold Out,Lily: Sold Out,0,1981,\N,60,Comedy,6.2,80
tt0195691,tvSpecial,An Evening with Robin Williams,An Evening with Robin Williams,0,1983,\N,60,"Comedy,Documentary",8.0,1326
tt0196055,tvSpecial,Robin Williams: An Evening at the Met,Robin Williams: Live at the Met,0,1986,\N,65,"Comedy,Documentary",8.3,1628
tt0197546,tvSpecial,"Here, There and Everywhere: a Concert for Linda","Here, There and Everywhere: a Concert for Linda",0,1999,\N,90,"Documentary,Music",7.0,99
tt0198270,tvSpecial,The 3 Tenors in Concert 1994,The 3 Tenors in Concert 1994,0,1994,\N,\N,Music,8.1,247
tt0199092,tvSpecial,Today's Special: Live on Stage,Today's Special: Live on Stage,0,1985,\N,\N,\N,6.8,15
tt0199554,tvSpecial,George Carlin: Playin' with Your Head,George Carlin: Playin' with Your Head,0,1986,\N,60,"Comedy,Documentary",7.9,1894
tt0200452,tvSpecial,An Evening with Lily Savage,An Evening with Lily Savage,0,1996,\N,60,"Comedy,Documentary",8.4,50
tt0200476,tvSpecial,Benny Hill's World Tour: New York!,Benny Hill's World Tour: New York!,0,1991,\N,46,Comedy,7.6,359
tt0200529,tvSpecial,Chris Rock: Bring the Pain,Chris Rock: Bring the Pain,0,1996,\N,58,Comedy,8.2,4292
tt0201680,tvSpecial,Andrew Dice Clay: I'm Over Here Now,Andrew Dice Clay: I'm Over Here Now,0,2000,\N,82,"Comedy,Documentary",6.6,96
tt0202440,tvSpecial,King of the Ring,King of the Ring,0,1993,\N,180,Action,7.1,387
tt0204468,tvSpecial,Hal Holbrook: Mark Twain Tonight!,Hal Holbrook: Mark Twain Tonight!,0,1967,\N,78,"Comedy,Documentary",8.3,219
tt0206047,tvSpecial,Stanley Kubrick: The Invisible Man,Stanley Kubrick: The Invisible Man,0,1996,\N,65,Documentary,6.6,164
tt0206636,tvSpecial,Chris Rock: Bigger & Blacker,Chris Rock: Bigger & Blacker,0,1999,\N,65,"Comedy,Documentary",8.0,7608
tt0206660,tvSpecial,The Corrs: 'Live at the Royal Albert Hall,The Corrs: 'Live at the Royal Albert Hall,0,1998,\N,85,"Documentary,Music",8.4,225
tt0206925,tvSpecial,The Max Bygraves Hour,The Max Bygraves Hour,0,1970,\N,60,Comedy,7.5,9
tt0207261,tvSpecial,Breaking the Magician's Code: Magic's Biggest Secrets Finally Revealed,Breaking the Magician's Code: Magic's Biggest Secrets Finally Revealed,0,1997,\N,60,Documentary,8.0,875
tt0208048,tvSpecial,Christmas in Washington,Christmas in Washington,0,1998,\N,\N,"Family,Music",5.0,12
tt0208234,tvSpecial,Janet: The Velvet Rope,Janet: The Velvet Rope,0,1998,\N,121,"Documentary,Music",8.0,178
tt0208347,tvSpecial,Pauly Does Dallas,Pauly Does Dallas,0,1992,\N,\N,\N,4.6,41
tt0209053,tvSpecial,James Taylor Live,James Taylor Live,0,1998,\N,109,"Documentary,Music",8.2,131
tt0209116,tvSpecial,Luther Vandross: Always and Forever,Luther Vandross: Always and Forever,0,1994,\N,88,"Documentary,Music",7.3,22
tt0209158,tvSpecial,Mozart: The Requiem from Sarajevo,Mozart: The Requiem from Sarajevo,0,1994,\N,\N,"Documentary,Music",8.8,16
tt0209348,tvSpecial,Stand by Me: AIDS Day Benefit,Stand by Me: AIDS Day Benefit,0,1987,\N,60,Music,7.5,17
tt0210977,tvSpecial,Sex with Cindy Crawford,Sex with Cindy Crawford,0,1998,\N,\N,Documentary,5.5,28
tt0210990,tvSpecial,Smash Hits Poll Winners Party 1997,Smash Hits Poll Winners Party 1997,0,1997,\N,\N,Music,6.7,16
tt0211388,tvSpecial,The Grand Knockout Tournament,The Grand Knockout Tournament,0,1987,\N,93,"Comedy,Family,Game-Show",7.2,115
tt0211635,tvSpecial,The Sonny & Cher Nitty Gritty Hour,Sonny & Cher: Nitty Gritty Hour,0,1971,\N,48,"Comedy,Music",7.8,104
tt0212394,tvSpecial,The Not the Nine O'Clock News Story,The Not the Nine O'Clock News Story,0,1999,\N,30,Short,7.6,10
tt0213150,tvSpecial,People Profiles: Harrison Ford,People Profiles: Harrison Ford,0,1999,\N,\N,\N,6.2,17
tt0213202,tvSpecial,Romania: Death of a Dictator,Romania: Death of a Dictator,0,1990,\N,58,"Documentary,Drama",9.2,31
tt0213382,tvSpecial,The 100 Greatest TV Moments,The 100 Greatest TV Moments,0,1999,\N,\N,\N,6.0,96
tt0213466,tvSpecial,An Audience with Victoria Wood,An Audience with Victoria Wood,0,1988,\N,52,Comedy,8.3,231
tt0213984,tvSpecial,Parrot Sketch Not Included: Twenty Years of Monty Python,Parrot Sketch Not Included: Twenty Years of Monty Python,0,1989,\N,72,Comedy,8.0,1607
tt0214815,tvSpecial,Jhomma Chumma in London,Jhomma Chumma in London,0,1991,\N,133,Music,7.2,69
tt0215569,tvSpecial,Billy Joel: Live at Yankee Stadium,Billy Joel: Live at Yankee Stadium,0,1990,\N,86,"Documentary,Music",7.8,201
tt0216234,tvSpecial,Sports Illustrated: The 1993 Swimsuit Video,Sports Illustrated: The 1993 Swimsuit Video,0,1993,\N,58,Reality-TV,6.1,37
tt0216258,tvSpecial,TNT Johnny Cash Tribute,TNT Johnny Cash Tribute,0,1999,\N,\N,Music,8.7,12
tt0217997,tvSpecial,Andrea Martin... Together Again,Andrea Martin... Together Again,0,1989,\N,60,Comedy,6.5,16
tt0218162,tvSpecial,Donna Summer: Live and More... Encore!,Donna Summer: Live and More... Encore!,0,1999,\N,90,Music,8.0,135
tt0218408,tvSpecial,Loladamusica: Blur in Concert,Loladamusica: Blur in Concert,0,1999,\N,\N,Music,5.6,60
tt0218428,tvSpecial,Martin Short: Concert for the North Americas,Martin Short: Concert for the North Americas,0,1985,\N,60,Comedy,8.0,81
tt0218810,tvSpecial,Alice Cooper in Paris,Alice Cooper à Paris,0,1982,\N,47,Music,8.2,32
tt0218844,tvSpecial,Bill Murray Live from the Second City,Bill Murray Live from the Second City,0,1980,\N,\N,"Comedy,Documentary",7.4,43
tt0218879,tvSpecial,Cher: Live in Concert from Las Vegas,Cher: Live in Concert from Las Vegas,0,1999,\N,75,"Documentary,Music",8.2,380
tt0218896,tvSpecial,The Concert in Central Park,The Concert in Central Park,0,1982,\N,90,Music,8.3,670
tt0219241,tvSpecial,Paul Simon's Concert in the Park,Paul Simon's Concert in the Park,0,1991,\N,126,"Documentary,Music",8.6,84
tt0219647,tvSpecial,Disney Cruise Line,Disney Cruise Line,0,1998,\N,\N,\N,6.9,17
tt0219672,tvSpecial,Eric Clapton & Friends in Concert: A Benefit for the Crossroads Centre at Antigua,Eric Clapton & Friends in Concert: A Benefit for the Crossroads Centre at Antigua,0,1999,\N,108,Music,7.7,156
tt0220301,tvSpecial,Alan Davies: Live at the Lyric,Alan Davies: Live at the Lyric,0,1994,\N,63,"Comedy,Documentary",8.2,53
tt0220993,tvSpecial,An Audience with Cliff Richard,An Audience with Cliff Richard,0,1999,\N,75,Music,7.7,31
tt0221369,tvSpecial,The Main Event,The Main Event,0,1998,\N,159,"Music,Musical",8.5,38
tt0221483,tvSpecial,The Pogues: Live at the Town and Country,The Pogues: Live at the Town and Country,0,1988,\N,59,Music,8.1,50
tt0224058,tvSpecial,Saturn Awards,Saturn Awards,0,1981,\N,\N,\N,5.9,19
tt0224412,tvSpecial,Hiroshima Maiden,Hiroshima Maiden,0,1988,\N,53,"Drama,Family",7.2,82
tt0225028,tvSpecial,Adventures in Space and Time,Adventures in Space and Time,0,1999,\N,40,"Documentary,Short",6.6,75
tt0225340,tvSpecial,Carnival of Monsters,Carnival of Monsters,0,1999,\N,\N,\N,6.9,23
