tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,averageRating,numVotes
tt0319024,tvSpecial,Backstage at Masterpiece Theatre,Backstage at Masterpiece Theatre,0,1991,\N,\N,\N,8.7,16
tt0324317,tvSpecial,Treffpunkt Herz,Treffpunkt Herz,0,1975,\N,108,Music,8.7,36
tt0327548,tvSpecial,The Carpenters: A Christmas Portrait,The Carpenters: A Christmas Portrait,0,1978,\N,60,Music,8.7,82
tt0328957,tvSpecial,Cinderella at the Palace,Cinderella at the Palace,0,1978,\N,120,"Comedy,Music",8.7,21
tt0348274,tvSpecial,Roberto Benigni: Tutto Dante - L'ultimo del Paradiso,Roberto Benigni: Tutto Dante - L'ultimo del Paradiso,0,2002,\N,121,"Comedy,Documentary",8.7,141
tt0359058,tvSpecial,Cecilia & Bryn at Glyndebourne,Cecilia & Bryn at Glyndebourne,0,1999,\N,89,"Documentary,Music",8.7,26
tt0377887,tvSpecial,Everything You Always Wanted to Know About Jack Benny But Were Afraid to Ask,Everything You Always Wanted to Know About Jack Benny But Were Afraid to Ask,0,1971,\N,60,Comedy,8.7,26
tt0379682,tvSpecial,Weird Al Presents Al-TV,Weird Al Presents Al-TV,0,2003,\N,60,Comedy,8.7,139
tt0386548,tvSpecial,Jean Michel Jarre: Aero,Jean Michel Jarre: Aero,0,2002,\N,113,Music,8.7,54
tt0393599,tvSpecial,The Plot to Kill Nixon,The Plot to Kill Nixon,0,2005,\N,\N,Drama,8.7,40
tt0413104,tvSpecial,Pavarotti & Friends 2002 for Angola,Pavarotti & Friends 2002 for Angola,0,2002,\N,\N,"Documentary,Music",8.7,22
tt0165787,tvSpecial,The Residents: Freak Show in Prague,The Residents: Freak Show in Prague,0,1996,\N,108,"Music,Musical",8.7,9
tt0167171,tvSpecial,Future Flight,Future Flight,0,1987,\N,\N,\N,8.7,13
tt6052598,tvSpecial,UFC 202: Diaz vs. McGregor 2,UFC 202: Diaz vs. McGregor 2,0,2016,\N,\N,Sport,8.7,323
tt0119611,tvSpecial,Manitoba Flood Relief Concert,Manitoba Flood Relief Concert,0,1997,\N,180,\N,8.7,15
tt0123073,tvSpecial,Fleetwood Mac: The Dance,Fleetwood Mac: The Dance,0,1997,\N,90,"Documentary,Music",8.7,820
tt1063326,tvSpecial,The 43rd Annual Golden Globe Awards 1986,The 43rd Annual Golden Globe Awards,0,1986,\N,\N,\N,8.8,164
tt1031286,tvSpecial,Temptations Live,Temptations Live,0,1984,\N,59,Music,8.8,7
tt0981217,tvSpecial,Comic Relief,Comic Relief,0,2002,\N,\N,Comedy,8.8,7
tt0953341,tvSpecial,Chicago in Concert at the Greek Theatre,Chicago in Concert at the Greek Theatre,0,1993,\N,80,Music,8.8,11
tt0936470,tvSpecial,Don Omar: King of Kings Concert,Don Omar: King of Kings Concert,0,2006,\N,130,Music,8.8,12
tt12323738,tvSpecial,Saif Al Arab,Saif Al Arab,0,1992,\N,244,Comedy,8.8,182
tt1205469,tvSpecial,Bing Crosby and Carol Burnett: Together Again for the First Time,Bing Crosby and Carol Burnett: Together Again for the First Time,0,1969,\N,60,"Comedy,Music",8.8,9
tt1204412,tvSpecial,The Bette Midler Show,The Bette Midler Show,0,1976,\N,60,"Comedy,Music",8.8,72
tt11937858,tvSpecial,Presidents Day at the Museum,Presidents Day at the Museum,0,2021,\N,24,"Comedy,Family,History",8.8,5
tt1183689,tvSpecial,Olivia Newton-John and the Sydney Symphony Orchestra: Live at the Sydney Opera House,Olivia Newton-John and the Sydney Symphony Orchestra: Live at the Sydney Opera House,0,2007,\N,127,Music,8.8,34
tt1178587,tvSpecial,New Musical Express Poll Winners' Concert,New Musical Express Poll Winners' Concert,0,1965,\N,120,"Documentary,Music",8.8,18
tt11709010,tvSpecial,SBS Gayo Daejun,SBS Gayo Daejun,0,2017,\N,166,Music,8.8,12
tt1152690,tvSpecial,Disney Holiday Magic with Samantha Brown,Disney Holiday Magic with Samantha Brown,0,2007,\N,\N,"Adventure,Reality-TV",8.8,15
tt1137453,tvSpecial,Emirates Melbourne Cup Day,Emirates Melbourne Cup Day,0,2007,\N,520,Sport,8.8,7
tt1417589,tvSpecial,Red Skelton Timex Special,Red Skelton Timex Special,0,1960,\N,60,Comedy,8.8,12
tt13522746,tvSpecial,Christmas with the Chosen,Christmas with the Chosen,0,2020,\N,\N,\N,8.8,230
tt2048823,tvSpecial,Oklahoma!,Oklahoma!,0,2011,\N,180,Musical,8.8,22
tt1994491,tvSpecial,American Idol: The Phenomenon,American Idol: The Phenomenon,0,2004,\N,\N,\N,8.8,10
tt19884788,tvSpecial,Maluma LIVE: Medallo En El Mapa,Maluma LIVE: Medallo En El Mapa,0,2022,\N,158,Music,8.8,13
tt1954817,tvSpecial,Shall We Dance on Ice?,Shall We Dance on Ice?,0,2010,\N,\N,Sport,8.8,7
tt19404494,tvSpecial,Manchester in the 1970s,Manchester in the 1970s,0,2022,\N,48,Drama,8.8,11
tt19178704,tvSpecial,Wendy Kerby Valentine's Day Special,The Wendy Kerby Valentine's Day Special,0,2022,\N,\N,Comedy,8.8,26
tt1879060,tvSpecial,Ten Grand Weekend,Ten Grand Weekend,0,2011,\N,\N,Reality-TV,8.8,18
tt18351196,tvSpecial,"Unsettled History: America, China and the Doolittle Tokyo Raid","Unsettled History: America, China and the Doolittle Tokyo Raid",0,2022,\N,57,Documentary,8.8,11
tt1825179,tvSpecial,Tommy Emmanuel: Center Stage,Tommy Emmanuel: Center Stage,0,2008,\N,60,Music,8.8,7
tt1732748,tvSpecial,The 2010 World Music Awards,The 2010 World Music Awards,0,2010,\N,126,Music,8.8,97
tt1705140,tvSpecial,We Are the World: A 10th Anniversary Tribute,We Are the World: A 10th Anniversary Tribute,0,1995,\N,\N,Music,8.8,19
tt16995430,tvSpecial,Love & the Constitution,Love & the Constitution,0,2022,\N,\N,Documentary,8.8,63
tt1693616,tvSpecial,1980 NFC Championship Game,1980 NFC Championship Game,0,1981,\N,\N,Sport,8.8,8
tt16533156,tvSpecial,TCM Remembers 2021,TCM Remembers 2021,0,2021,\N,\N,\N,8.8,16
tt16415198,tvSpecial,Metallica 40th Anniversary Live,Metallica 40th Anniversary Live,0,2021,\N,\N,\N,8.8,73
tt1639443,tvSpecial,Strikeforce: Shamrock vs. Diaz,Strikeforce: Shamrock vs. Diaz,0,2009,\N,60,Sport,8.8,17
tt27404352,tvSpecial,GCW: Josh Barnett's Bloodsport 9,GCW: Josh Barnett's Bloodsport 9,0,2023,\N,\N,Sport,8.8,6
tt27286334,tvSpecial,Dead Meat Horror Awards 2023,Dead Meat Horror Awards 2023,0,2023,\N,88,Horror,8.8,46
tt25810054,tvSpecial,Frozen Planet II: Worlds of Wonder,Frozen Planet II: Worlds of Wonder,0,2023,\N,58,Documentary,8.8,24
tt2559316,tvSpecial,The Ray Conniff Christmas Show: Here We Come A-Caroling,The Ray Conniff Christmas Show: Here We Come A-Caroling,0,1965,\N,51,Music,8.8,17
tt25430992,tvSpecial,Royal Carols: Together at Christmas,Royal Carols: Together at Christmas,0,2022,\N,59,Music,8.8,8
tt23857956,tvSpecial,The Pacific: Anatomy of a War,The Pacific: Anatomy of a War,0,2010,\N,10,"Documentary,War",8.8,6
tt2374703,tvSpecial,1994 NBA All-Star Game,1994 NBA All-Star Game,0,1994,\N,\N,Sport,8.8,16
tt2347271,tvSpecial,América Celebra a Chespirito,América Celebra a Chespirito,0,2012,\N,120,Musical,8.8,5
tt2322481,tvSpecial,Katy Perry Live Lounge Special,Katy Perry Live Lounge Special,0,2012,\N,29,Music,8.8,19
tt22488392,tvSpecial,NJPW Capital Collison,NJPW Capital Collison,0,2022,\N,\N,"Action,Sport",8.8,6
tt2215439,tvSpecial,Red Skelton's More Funny Faces,Red Skelton's More Funny Faces,0,1983,\N,60,Comedy,8.8,22
tt2214919,tvSpecial,Countdown to: Mindless Behavior,Countdown To: Mindless Behavior,0,2011,\N,22,"Reality-TV,Short",8.8,13
tt2194904,tvSpecial,Leyla ile Mecnun: Kaytariyor,Leyla ile Mecnun: Kaytariyor,0,2011,\N,64,"Comedy,Documentary",8.8,1453
tt2166163,tvSpecial,Take That: Progress Live,Take That: Progress Live,0,2011,\N,135,Music,8.8,88
tt2144097,tvSpecial,"My Music: '60s Pop, Rock & Soul","My Music: '60s Pop, Rock & Soul",0,2011,\N,120,Music,8.8,32
tt20861194,tvSpecial,22 she April,22 she April,0,2019,\N,64,"Drama,Family,Romance",8.8,5
tt5150742,tvSpecial,UFC 194: Aldo vs. McGregor,UFC 194: Aldo vs. McGregor,0,2015,\N,190,"Action,Sport",8.8,369
tt4875730,tvSpecial,The Dukes of September Live at Lincoln Center,The Dukes of September Live at Lincoln Center,0,2012,\N,\N,Music,8.8,12
tt4406332,tvSpecial,Puppy Bowl XI,Puppy Bowl XI,0,2015,\N,\N,"Family,Sport",8.8,19
tt4335588,tvSpecial,Brit Floyd: Live at Red Rocks,Brit Floyd: Live at Red Rocks,0,2013,\N,\N,Music,8.8,16
tt3482024,tvSpecial,Bon Jovi: Inside Out,Bon Jovi: Inside Out,0,2012,\N,\N,Music,8.8,7
tt34690052,tvSpecial,Blue Bloods: Celebrating a Family Legacy,Blue Bloods: Celebrating a Family Legacy,0,2024,\N,60,\N,8.8,12
tt32143498,tvSpecial,Turkcell celebrates its 30th anniversary,Turkcell celebrates its 30th anniversary,0,2024,\N,\N,Documentary,8.8,2462
tt31804718,tvSpecial,The Dessert Presents: St. Bulges Day,The Dessert Presents: St. Bulges Day,0,2024,\N,29,Comedy,8.8,56
tt31308619,tvSpecial,Osborne House: A Royal Retreat,Osborne House: A Royal Retreat,0,2023,\N,\N,Documentary,8.8,12
tt30393465,tvSpecial,Paul Elia: Detroit Player,Paul Elia: Detroit Player,0,2023,\N,\N,Comedy,8.8,8
tt30387277,tvSpecial,Steve & Eydie: Memories of My Mom & Dad,Steve & Eydie: Memories of My Mom & Dad,0,2023,\N,75,Music,8.8,12
tt3037216,tvSpecial,Fatboy Slim Live at Ibiza 123 Rocktronic Festival,Fatboy Slim Live at Ibiza 123 Rocktronic Festival,0,2012,\N,60,Music,8.8,8
tt30178016,tvSpecial,Why is this Happening? Live with Chris Hayes & Rachel Maddow,Why is this Happening? Live with Chris Hayes & Rachel Maddow,0,2023,\N,\N,News,8.8,11
tt30012518,tvSpecial,A Prison Ten,A Prison Ten,0,2023,\N,60,Comedy,8.8,19
tt29687288,tvSpecial,The Craftsman: Preserving the Last Higgins Boat,The Craftsman: Preserving the Last Higgins Boat,0,2023,\N,\N,Reality-TV,8.8,11
tt27666629,tvSpecial,Shawn Kanungo: The Bold Ones,Shawn Kanungo: The Bold Ones,0,2023,\N,\N,Documentary,8.8,15
tt8814928,tvSpecial,Carpool Karaoke: When Corden Met McCartney Live From Liverpool,Carpool Karaoke: When Corden Met McCartney Live From Liverpool,0,2018,\N,60,Comedy,8.8,112
tt8537348,tvSpecial,NJPW Dominion 6.9,NJPW Dominion,0,2018,\N,\N,Sport,8.8,90
tt8323050,tvSpecial,Dog and Beth: Fight of Their Lives,Dog and Beth: Fight of Their Lives,0,2017,\N,85,Reality-TV,8.8,33
tt8040382,tvSpecial,The Wonderful World of Disney Magical Holiday Celebration,The Wonderful World of Disney Magical Holiday Celebration,0,2017,\N,\N,Music,8.8,9
tt7621646,tvSpecial,An Evening with the Blacklist,An Evening with the Blacklist,0,2014,\N,47,Talk-Show,8.8,31
tt7512500,tvSpecial,UFC 217: Bisping vs. St-Pierre,UFC 217: Bisping vs. St-Pierre,0,2017,\N,\N,Sport,8.8,241
tt7308404,tvSpecial,Harry Styles at the BBC,Harry Styles at the BBC,0,2017,\N,\N,Music,8.8,71
tt7149678,tvSpecial,Super Bowl LI Halftime Show Starring Lady Gaga,Super Bowl LI Halftime Show Starring Lady Gaga,0,2017,\N,14,"Documentary,Music,Musical",8.8,1931
tt6473984,tvSpecial,The Vampire Diaries: Forever Yours,The Vampire Diaries: Forever Yours,0,2017,\N,\N,Drama,8.8,268
tt6421764,tvSpecial,Watts Up for the Holidays: Spencer's Ultimate Christmas Recipes,Watts Up for the Holidays: Spencer's Ultimate Christmas Recipes,0,2016,\N,60,Reality-TV,8.8,6
tt6360492,tvSpecial,Disney Parks' Magical Christmas Celebration,Disney Parks' Magical Christmas Celebration,0,2016,\N,\N,"Family,Music,Musical",8.8,15
tt5756366,tvSpecial,Sing for the Day: Tommy Shaw & Contemporary Youth Orchestra,Sing for the Day: Tommy Shaw & Contemporary Youth Orchestra,0,2016,\N,\N,Music,8.8,20
tt5338084,tvSpecial,NJPW Wrestle Kingdom 10,NJPW Wrestle Kingdom 10,0,2016,\N,\N,Sport,8.8,80
tt0477761,tvSpecial,Lifehouse: Live in Portland!,Lifehouse: Live in Portland!,0,2005,\N,55,Music,8.8,13
tt0476052,tvSpecial,Blind Boys of Alabama: Live in Concert,Blind Boys of Alabama: Live in Concert,0,2005,\N,60,Music,8.8,7
tt0471785,tvSpecial,Linda Eder Christmas Special,Linda Eder Christmas Special,0,2001,\N,90,Music,8.8,11
tt0459937,tvSpecial,Premio Donostia a Anthony Hopkins,Premio Donostia a Anthony Hopkins,0,1998,\N,30,Short,8.8,83
tt0452771,tvSpecial,"Ena Pá 2000, 20 Years Pedaling on Dung","Ena Pá 2000, 20 Years Pedaling on Dung",0,2005,\N,110,Music,8.8,14
tt0450965,tvSpecial,Andre Rieu: Live in Tuscany,Andre Rieu: Live in Tuscany,0,2004,\N,\N,Music,8.8,45
tt0449979,tvSpecial,Hilary Duff's Island Birthday Bash,Hilary Duff's Island Birthday Bash,0,2003,\N,44,"Music,Reality-TV",8.8,50
tt0444685,tvSpecial,Rick Ducommun: Piece of Mind,Rick Ducommun: Piece of Mind,0,1989,\N,\N,Comedy,8.8,11
tt0442754,tvSpecial,Christina Aguilera: Stripped in London,Christina Aguilera: Stripped in London,0,2003,\N,60,Music,8.8,29
tt0437904,tvSpecial,Carly Patterson: Life After Gold,Carly Patterson: Life After Gold,0,2004,\N,\N,Documentary,8.8,9
tt0426422,tvSpecial,California Jam 2,California Jam 2,0,1978,\N,90,Music,8.8,24
tt0424553,tvSpecial,Walt Disney World Summer Jam Concert,Walt Disney World Summer Jam Concert,0,2001,\N,\N,"Family,Music",8.8,10
tt0421649,tvSpecial,At the Drive-in,At the Drive-In,0,2003,\N,120,Music,8.8,7
tt0414324,tvSpecial,Christopher Titus: Norman Rockwell Is Bleeding,Christopher Titus: Norman Rockwell Is Bleeding,0,2004,\N,90,Comedy,8.8,791
tt0399746,tvSpecial,De terugkeek,De terugkeek,0,2003,\N,\N,Comedy,8.8,46
tt0398129,tvSpecial,Jack Benny's First Farewell Special,Jack Benny's First Farewell Special,0,1973,\N,60,Comedy,8.8,36
tt0397398,tvSpecial,Don't Call Me Mama Anymore,Don't Call Me Mama Anymore,0,1973,\N,\N,Music,8.8,11
tt0382568,tvSpecial,Bir Tat Bir Doku,Bir Tat Bir Doku,0,1999,\N,235,"Comedy,Documentary",8.8,8099
tt0378941,tvSpecial,Undiscovered Walt Disney World,Undiscovered Walt Disney World,0,2003,\N,\N,Documentary,8.8,35
tt0355706,tvSpecial,Lovesick,Lovesick,0,2001,\N,\N,"Reality-TV,Romance",8.8,55
tt0335141,tvSpecial,"Happy Birthday, Las Vegas","Happy Birthday, Las Vegas",0,1977,\N,120,"Comedy,Music",8.8,17
tt0332520,tvSpecial,The World's Greatest Magic 4,The World's Greatest Magic 4,0,1997,\N,\N,"Family,Fantasy",8.8,18
tt0329959,tvSpecial,The 3rd Barry Manilow Special,The 3rd Barry Manilow Special,0,1979,\N,60,Music,8.8,26
tt0329641,tvSpecial,Steve & Eydie Celebrate Irving Berlin,Steve & Eydie Celebrate Irving Berlin,0,1978,\N,90,"Comedy,Music",8.8,21
tt0327699,tvSpecial,An Evening with Fred Astaire,An Evening with Fred Astaire,0,1958,\N,60,Music,8.8,69
tt0327061,tvSpecial,Neil Diamond: I'm Glad You're Here with Me Tonight,Neil Diamond: I'm Glad You're Here with Me Tonight,0,1977,\N,60,Music,8.8,16
tt0326188,tvSpecial,Sonny & Me: Cher Remembers,Sonny & Me: Cher Remembers,0,1998,\N,\N,Biography,8.8,59
tt0325658,tvSpecial,John Thaw: An Appreciation,John Thaw: An Appreciation,0,2002,\N,30,Short,8.8,22
tt0325051,tvSpecial,Live by Request: Barry Manilow,Live by Request: Barry Manilow,0,1996,\N,\N,Music,8.8,17
tt0322157,tvSpecial,Elvis: Aloha from Hawaii - Rehearsal Concert,Elvis: Aloha from Hawaii - Rehearsal Concert,0,1973,\N,\N,Music,8.8,381
tt0321315,tvSpecial,The Atlantic Records Story,The Atlantic Records Story,0,1994,\N,\N,Music,8.8,13
tt0314089,tvSpecial,Frühstyxradio - Die Dröhnung,Frühstyxradio - Die Dröhnung,0,1997,\N,60,Comedy,8.8,18
tt0301654,tvSpecial,Natalya Makarova's Swan Lake,Natalya Makarova's Swan Lake,0,1988,\N,116,Music,8.8,25
tt0293687,tvSpecial,The Very Best of the Ed Sullivan Show,The Very Best of the Ed Sullivan Show,0,1991,\N,120,"Biography,Comedy",8.8,83
tt0293017,tvSpecial,An Evening with Carol Burnett,An Evening with Carol Burnett,0,1963,\N,52,"Comedy,Family",8.8,26
tt0284954,tvSpecial,Cher... Special,Cher... Special,0,1978,\N,60,Music,8.8,76
tt0281195,tvSpecial,Sills and Burnett at the Met,Sills and Burnett at the Met,0,1976,\N,60,"Music,Musical",8.8,27
tt0276826,tvSpecial,Big Game XXVIII: Road Runner vs. Coyote,Big Game XXVIII: Road Runner vs. Coyote,0,2000,\N,100,"Animation,Sport",8.8,26
tt0272487,tvSpecial,Best of Both Worlds: Concerto for Group and Orchestra,Best of Both Worlds: Concerto for Group and Orchestra,0,1970,\N,52,Music,8.8,104
tt0271061,tvSpecial,Metallica: S&M,Metallica: S&M,0,2000,\N,145,"Documentary,Music",8.8,4476
tt0269355,tvSpecial,Ian McKellen: Acting Shakespeare,Ian McKellen: Acting Shakespeare,0,1982,\N,90,Documentary,8.8,126
tt0248850,tvSpecial,Ludwig van Beethoven: Violin Concerto,Ludwig van Beethoven: Violin Concerto,0,1983,\N,50,Music,8.8,21
tt0236333,tvSpecial,Jake Johannsen: This'll Take About an Hour,Jake Johannsen: This'll Take About an Hour,0,1992,\N,\N,"Comedy,Documentary",8.8,117
tt0209158,tvSpecial,Mozart: The Requiem from Sarajevo,Mozart: The Requiem from Sarajevo,0,1994,\N,\N,"Documentary,Music",8.8,16
tt0194613,tvSpecial,The Julie Andrews Show,The Julie Andrews Show,0,1965,\N,60,\N,8.8,57
tt0189176,tvSpecial,Ute Lemper Sings Kurt Weill,Ute Lemper chante Kurt Weill,0,1992,\N,100,Music,8.8,60
tt0168062,tvSpecial,In the Spotlight: Mary Chapin Carpenter,In the Spotlight: Mary Chapin Carpenter,0,1995,\N,88,Music,8.8,27
tt0150324,tvSpecial,Good Old Days,Good Old Days,0,1977,\N,120,Music,8.8,13
tt0144172,tvSpecial,Dolly in Concert,Dolly in Concert,0,1983,\N,80,"Documentary,Music",8.8,47
tt0123382,tvSpecial,Annie Lennox... In the Park,Annie Lennox... In the Park,0,1996,\N,\N,Music,8.8,56
tt0118703,tvSpecial,Diva Las Vegas,Bette Midler in Concert: Diva Las Vegas,0,1997,\N,125,"Documentary,Music",8.8,265
tt1132456,tvSpecial,David Gilmour: Remember That Night,David Gilmour: Remember That Night,0,2007,\N,313,"Documentary,Music",8.8,952
tt10839770,tvSpecial,Our House: The Madness Musical,Our House: The Madness Musical,0,2003,\N,\N,Musical,8.8,6
tt16358896,tvSpecial,The Dolls: Friday Night Kerry Oot!,The Dolls: Friday Night Kerry Oot!,0,2021,\N,76,"Comedy,Music",8.8,10
tt1623014,tvSpecial,WTF with Marc Maron,WTF with Marc Maron,0,2010,\N,\N,Talk-Show,8.8,115
tt1615442,tvSpecial,Crash Test,Crash Test,0,2010,\N,60,Reality-TV,8.8,46
tt1608636,tvSpecial,Wolf Trap Presents Victor Borge: An 80th Birthday Celebration,Wolf Trap Presents Victor Borge: An 80th Birthday Celebration,0,1990,\N,80,"Comedy,Documentary,Music",8.8,21
tt1598774,tvSpecial,Clive James on 1991,Clive James on 1991,0,1991,\N,106,Comedy,8.8,6
tt1570361,tvSpecial,Macy's Thanksgiving Day Parade,Macy's Thanksgiving Day Parade,0,1995,\N,\N,"Family,Music",8.8,12
tt1562865,tvSpecial,MTV Live: Oasis Live from Wembley,MTV Live: Oasis Live from Wembley,0,2008,\N,90,Music,8.8,39
tt15263754,tvSpecial,BreakTudo Awards 2021,BreakTudo Awards 2021,0,2021,\N,\N,Musical,8.8,9
tt15134656,tvSpecial,Chris Packham: The Walk That Made Me,Chris Packham: The Walk That Made Me,0,2021,\N,59,Documentary,8.8,23
tt1509845,tvSpecial,Battle of the Wedding Planners,Battle of the Wedding Planners,0,2009,\N,60,Reality-TV,8.8,8
tt15006512,tvSpecial,"Juan Luis Guerra 4.40, Entre Mar y Palmeras","Juan Luis Guerra 4.40, Entre Mar y Palmeras",0,2021,\N,70,Musical,8.8,35
tt14889716,tvSpecial,2018 Hunan TV Spring Festival Gala,2018 Hunan TV Spring Festival Gala,0,2018,\N,\N,Music,8.8,9
tt1487107,tvSpecial,Kenny G: An Evening of Rhythm and Romance,Kenny G: An Evening of Rhythm and Romance,0,2008,\N,98,Music,8.8,12
tt14279366,tvSpecial,Let's Talk About the Rise in Hate Crimes Against Asian Americans,Let's Talk About the Rise in Hate Crimes Against Asian Americans,0,2021,\N,47,Talk-Show,8.8,6
tt0905323,tvSpecial,The Cheap Trick or Treat Halloween Ball,The Cheap Trick or Treat Halloween Ball,0,2006,\N,120,"Documentary,Music",8.8,20
tt0874296,tvSpecial,Latin Grammy Celebra: Nuestra música,Latin Grammy Celebra: Nuestra música,0,2006,\N,\N,Music,8.8,8
tt0857251,tvSpecial,Petula,Petula,0,1970,\N,60,Music,8.8,10
tt0848599,tvSpecial,One with Everything: Styx & the Contemporary Youth Orchestra,Styx and the Contemporary Youth Orchestra of Cleveland: One with Everything,0,2006,\N,119,Music,8.8,47
tt0814206,tvSpecial,Maroon 5: Friday the 13th - Live at the Santa Barbara Bowl,Maroon 5: Friday the 13th - Live at the Santa Barbara Bowl,0,2005,\N,\N,Music,8.8,18
tt0777178,tvSpecial,1995 Young Comedians Special,1995 Young Comedians Special,0,1995,\N,60,Comedy,8.8,59
tt0775540,tvSpecial,Stevie Nicks in Concert,Stevie Nicks in Concert,0,1982,\N,60,Music,8.8,38
tt0500200,tvSpecial,Bernadette Peters in Concert,Bernadette Peters in Concert,0,1998,\N,91,Music,8.8,78
tt0500183,tvSpecial,Roy Orbison and Friends: A Black and White Night,Roy Orbison and Friends: A Black and White Night,0,1988,\N,64,"Documentary,Music",8.8,1211
tt0490268,tvSpecial,19th Annual Stellar Gospel Music Awards,19th Annual Stellar Gospel Music Awards,0,2004,\N,120,Music,8.8,13
tt0482521,tvSpecial,Hollywood's Master Storytellers: The Blues Brothers,Hollywood's Master Storytellers: The Blues Brothers,0,2005,\N,47,Talk-Show,8.8,10
tt1332710,tvSpecial,Golden Earring: Live from the Twilight Zone,Golden Earring: Live from The Twilight Zone,0,1984,\N,\N,Music,8.8,14
tt1330055,tvSpecial,Take That Come to Town,Take That Come to Town,0,2008,\N,47,Music,8.8,23
tt1253588,tvSpecial,Pangea Day,Pangea Day,0,2008,\N,\N,\N,8.8,6
tt1249293,tvSpecial,The Bert Fershners T.V. Special,The Bert Fershners T.V. Special,0,1997,\N,22,Comedy,8.8,5
tt12475776,tvSpecial,A Musicares Tribute to Paul McCartney,A Musicares Tribute to Paul McCartney,0,2012,\N,60,Music,8.8,11
tt1967578,tvSpecial,R. Kelly Sings Sam Cooke: Live at the Five Star!,R. Kelly Sings Sam Cooke: Live at the Five Star!,0,2011,\N,\N,Music,8.9,12
tt1992181,tvSpecial,Miss Great Britain Final 2010,Miss Great Britain Final 2010,0,2011,\N,\N,\N,8.9,21
tt20426590,tvSpecial,Harry Styles: One Night Only in New York,Harry Styles: One Night Only in New York,0,2022,\N,\N,Music,8.9,13
tt2152749,tvSpecial,Ivete Gil Caetano,Ivete Gil Caetano,0,2011,\N,70,Music,8.9,16
tt2208792,tvSpecial,E3 '12 Live,E3 '12 Live,0,2012,\N,\N,\N,8.9,8
tt2308517,tvSpecial,CZW: Cage of Death XII,CZW: Cage of Death XII,0,2010,\N,\N,Sport,8.9,13
tt23469700,tvSpecial,The Grio Awards,The Grio Awards,0,2022,\N,\N,\N,8.9,19
tt2620244,tvSpecial,Puppy Bowl IX,Puppy Bowl IX,0,2013,\N,80,"Family,Sport",8.9,49
tt2717490,tvSpecial,Soul,Soul,0,1968,\N,\N,"Comedy,Music",8.9,14
tt2729988,tvSpecial,Homeland Season 2 Promo,Homeland Season 2 Promo,0,2012,\N,\N,Drama,8.9,17
tt27842154,tvSpecial,McENROE vs McENROE,McENROE vs McENROE,0,2022,\N,40,Sport,8.9,10
tt28103456,tvSpecial,Jiskefet: Debiteuren-Crediteuren Deel 1 & 2,Jiskefet: Debiteuren-Crediteuren Deel 1 & 2,0,1995,\N,278,Comedy,8.9,14
tt3004760,tvSpecial,Hanson: Anthem - Live in New York,Hanson: Anthem - Live in New York,0,2013,\N,\N,Music,8.9,17
tt30973126,tvSpecial,Secrets of the Buddha Relics,Secrets of the Buddha Relics,0,2024,\N,\N,"Documentary,History",8.9,107
tt31490862,tvSpecial,All Creatures Great & Small: Touring the Dales,All Creatures Great & Small: Touring the Dales,0,2024,\N,75,Documentary,8.9,16
tt32109552,tvSpecial,UFC 300: Pereira vs Hill,UFC 300: Pereira vs Hill,0,2024,\N,230,Sport,8.9,117
tt13927960,tvSpecial,Eagles. Live from the Forum MMXVIII,Eagles. Live from the Forum MMXVIII,0,2020,\N,120,Music,8.9,37
tt1402216,tvSpecial,The Ultimate Auction,The Ultimate Auction,0,2000,\N,\N,Reality-TV,8.9,11
tt14106950,tvSpecial,Dianina deca,Dianina deca,0,2018,\N,\N,Documentary,8.9,9
tt1449170,tvSpecial,George Strait: ACM Artist of the Decade All Star Concert,George Strait: ACM Artist of the Decade All Star Concert,0,2009,\N,\N,"Documentary,Music",8.9,21
tt14761008,tvSpecial,AEW All Out 2021,All Elite Wrestling: All Out,0,2021,\N,\N,"Action,Sport",8.9,313
tt1480659,tvSpecial,Girls Aloud: Out of Control Live from the O2,Girls Aloud: Out of Control Live from the O2,0,2009,\N,145,Music,8.9,19
tt14826486,tvSpecial,Welcome to Rockbottom,Welcome to Rockbottom,0,2021,\N,25,"Comedy,Sci-Fi",8.9,8
tt15101002,tvSpecial,Crisis 2021,Crisis,0,2021,\N,42,Drama,8.9,12
tt1543243,tvSpecial,Westlife and Friends: Christmas Special,Westlife and Friends: Christmas Special,0,2001,\N,58,Music,8.9,15
tt15756770,tvSpecial,The Hidden World of How to Train Your Dragon,The Hidden World of How to Train Your Dragon,0,2019,\N,30,Documentary,8.9,23
tt1695327,tvSpecial,Extreme: Take Us Alive,Extreme: Take Us Alive,0,2010,\N,120,Music,8.9,14
tt1787124,tvSpecial,Strikeforce: Lawler vs. Shields,Strikeforce: Lawler vs. Shields,0,2009,\N,\N,Sport,8.9,13
tt18309322,tvSpecial,A Bee's Diary,A Bee's Diary,0,2022,\N,\N,"Documentary,Family",8.9,41
tt1837668,tvSpecial,The 35th Annual Primetime Emmy Awards,The 35th Annual Primetime Emmy Awards,0,1983,\N,\N,\N,8.9,105
tt1841851,tvSpecial,Strikeforce: Los Angeles,Strikeforce: Los Angeles,0,2010,\N,\N,Sport,8.9,9
tt1858386,tvSpecial,1995 NFC Championship Game,1995 NFC Championship Game,0,1996,\N,\N,Sport,8.9,14
